,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99
0,13.563916423372342,11.852640148493279,11.044123178314704,9.597798500498468,7.752936797451975,9.582702780148145,13.017184591707755,20.014961771943447,17.329431983146442,18.41830161305266,16.429025589369203,14.207761954718524,15.938990975566004,19.763562824001173,14.915035283088155,14.980304497777091,17.157753282010447,14.32287922300972,16.923156473432254,13.555185050907122,12.980165567870548,18.63273694713629,17.58170016078086,14.47278536058635,13.249588241315667,19.400452719309033,18.808786764422454,13.443975197932987,19.76994902535767,16.405915217584695,18.155304158679403,12.87731564338781,14.62064722505449,22.771096064759107,23.27065374929876,22.487457195415708,16.792825753204657,21.101759865245747,18.273966014034198,18.698865999022654,20.508573110090904,18.941343956620436,13.441147279458404,15.96650581490303,23.968166432225892,15.921008515908678,16.158852792263964,16.582996806855913,18.64803198198077,22.403069979324762,23.66646740113943,24.04404135976118,22.436454983010197,23.027755130875914,18.7524595733208,15.767547336403478,21.755634177360744,22.931853415261426,21.58990198593969,16.390990972854546,22.652138725744916,16.511338465235806,22.398926838626625,30.072173377903532,31.990339188072618,28.98303642142756,34.212069801837,31.559644659594532,27.315261141947573,30.792389336756507,29.396257035587002,32.72132524668706,18.854139636832105,21.022150318527043,18.046180595664868,26.47002378181733,20.10674023778676,7.866199361175973,5.65588490254909,7.9767665553486875,3.1681246531946643,11.82967202527319,3.095703908801231,9.386593862799067,5.816820400635814,6.908685406643919,9.716452880180592,7.805498259416469,15.294969422967753,5.045942003952775,16.604237106510187,11.18406715812616,15.21370841369188,26.197698387268073,12.1939171720233,30.40590129048974,25.82446743225308,16.0141019960273,5.888123450753793
1,17.687219911100048,16.19547698219932,14.754141328962728,13.044309192796979,11.011994424714745,11.942063708147016,16.91366921531733,27.284572625207648,23.602072745533295,25.07019656214874,21.678179269381815,20.23039962529158,21.012639708432562,25.59640122749927,20.98281804018176,20.958036830238512,23.077206797831074,20.197485165884522,22.94903147503019,18.886813334221923,18.978657376026902,25.410192183636227,23.885640234048267,20.395057483751685,18.31194861223007,26.1952425594124,25.568735351542472,18.71924007110633,26.4846120210417,22.852995612641678,25.857702477484814,18.368721984118366,20.878349367296913,28.570032924716433,30.82750032861376,30.438832623853948,21.18479916403028,27.72982189167241,24.178705098785315,24.40304265685841,26.71679903142815,24.338212890417264,18.27869083642452,20.640611399841557,31.838340783628865,21.851306820173864,21.623383425704564,22.889669528973297,24.533311344052144,29.44948849022431,30.844551356467072,30.79186221122978,28.56489762880095,30.131884971685114,25.58790683048754,21.191655949580205,29.280339990589884,30.83479172360587,28.34616444936123,21.94515105141903,30.053763534880503,21.372793187650025,29.77289647988775,39.82746897065134,41.89450156747813,38.712362162825926,42.11037332676901,40.67102992845878,35.55099167588952,40.4522444838692,38.597831277501434,42.41660526692123,25.52830455079226,28.355079650384248,23.68497047187239,33.48178515579694,33.09117904108519,12.82417147602091,8.11799851638035,16.202716207689473,7.418119955217783,18.699114606475252,5.722752931504682,13.693060567049313,12.198379551947655,20.92273078504612,17.480152200913047,18.321224188906736,28.63071818995553,12.808619978106437,33.85002843110764,17.007353681153678,23.65107831438984,41.80776024612468,20.355149703411556,48.164284522358315,41.210233424223865,25.394564133539777,8.963475657770527
2,16.915674492029673,14.699436422837126,14.07316630541364,12.612698544514476,10.593198001530965,11.182591366272993,16.452059346460455,26.76867602737571,23.948565625988596,25.678405195241467,22.57360354140712,19.92722579161379,22.553036600499105,27.228520536678378,21.769119503828076,21.315078402432135,23.593889348083483,20.304441581988517,24.622935860016316,18.79145804379504,19.326423162986632,25.219173015045396,23.041710412671854,20.682502856395914,18.37433728747626,26.68698612942373,26.299517096218676,19.22300591868863,27.006179620920754,22.30828033249779,25.956368716603908,17.995633570149206,20.389239579616014,28.877528459091316,30.50242177541659,30.300509812146423,21.262512184443366,26.373343060680178,23.905738043633367,25.121470892985588,27.11946533183013,24.923156324416638,18.033738325979726,20.435644692787466,31.051412270784652,21.46804592391147,22.312028635367053,22.527593542681878,23.866656529624592,28.260610867302034,30.48549097213053,30.569731093917223,29.34887392398356,29.12439229461359,25.544446432111716,21.42903858652136,30.194156347970726,29.547220706971363,27.726414805184135,21.349756977317668,29.29227845598143,21.63681690613394,30.524284066141053,39.37963489444877,41.18157925862167,38.394526805235856,42.22801600321991,40.24422223719071,34.91815722782289,39.877688231703054,38.5505169103086,41.298002270974166,26.195240789534413,26.976322675087506,24.150678987626836,34.43346471330585,33.59240552933352,18.31564437896455,9.973334394312394,29.5543239205593,12.088726626519442,22.30369980389024,8.747423570163875,12.992973773829242,19.298624521240452,37.86524624873675,20.203182750043062,26.920567131222658,36.958679834816806,26.155145214920886,39.236565850314996,18.93717166407689,27.25051250248946,40.65978065263321,24.673065707953253,52.583313852111615,43.09811516594888,29.784791909187643,10.17030527110579
3,15.37549768399446,14.168622701544678,12.904974051425354,11.606832168882073,9.30171501670397,10.535511166239733,14.671443545988893,26.722099704907325,23.298966887875316,25.503043813458643,22.379855631807803,19.39074150752062,20.90866973091591,27.037429534101957,22.012653261569056,20.722720015085184,23.667439450125595,19.730400915071264,23.321939614853132,18.763316788281692,19.59140240575021,25.850337445952647,22.90902279451531,19.810370751024347,17.58762066654014,26.965524787460378,25.196007110460545,19.061024257025515,25.621426796780828,21.814929218767983,24.83739668058981,18.06511015957329,19.72525389258467,29.269847769121707,28.69821159816145,28.60038525096082,20.216260852699612,27.44323186882917,23.32579611372707,24.26249965552967,26.80228614229534,23.377989662686332,16.679749892344123,19.727007676627498,30.471615116242464,20.748951227557804,21.061016533473907,22.10324928469479,24.077332088362517,27.11147379463523,29.347218622939703,30.23740590371573,27.530764295665065,28.61206334057663,24.210427781507477,19.650078092796058,28.801322310984784,29.01735012436458,26.769799652007617,20.979568381745842,29.062593413626526,20.376322541358178,29.115320113621383,38.111391203187374,40.17823660408611,37.737613205226175,41.60842695741999,40.0604406180519,32.98665129659011,38.51057274277194,36.92082144073888,39.582508064959136,25.441111978435575,26.229711502074164,23.053556622411588,33.162307514712346,31.33728404819051,28.420036893849854,14.794756976232511,46.82297327050641,14.957925745257498,28.667762576440698,13.989852130574064,15.581281453876251,25.656177671781258,48.244038274619435,22.720971173622345,31.161553403166103,44.54520933945223,43.846893973346084,39.11818958371494,21.214650440215365,34.06735585511088,33.404539106019605,28.447204204449303,49.88099184784509,38.73230588354257,32.892396181575954,11.467165546653586
4,16.755214631608865,14.438414838045464,13.002744002622018,11.589214030358303,9.38022290008176,11.037567271831126,15.36311932383703,28.79121614271615,25.545376736113408,27.85702507338344,24.45659634750674,21.411367842440697,24.153492044092413,28.652957962491797,22.790420346968776,21.53873975429723,24.601571955650815,21.543755561135168,24.932163382997693,19.864746478320168,21.209493127837863,27.25416361515144,24.73304581810209,21.89194859143067,19.378696908784523,28.53987828642652,27.61128134671515,20.003015009514225,28.008386979474245,23.613302868129153,27.228641846900093,19.950933712457516,22.138457741917748,29.289389322745254,30.83758792414439,30.075360589196706,21.184636280719975,29.460030725144783,24.882212124029795,25.935188972929577,28.856388832641873,23.944041254394165,17.28361301390516,20.690394562201266,32.81210865281734,21.626521732878754,22.755929455973558,23.522402293272577,24.807482879390676,28.549129706407935,30.918671007658382,32.12334134422866,29.23597061649825,30.705721299428063,25.970946995527214,20.967934885870992,29.832094865029283,30.997984422621457,29.003386805523018,21.999322712859957,30.14211438235534,22.03549414430998,29.787935462835406,41.07508111585566,42.67594628025168,38.05322014869803,43.833987881632396,44.216033930904736,34.64390101055256,39.15538283388081,39.00914079619819,41.94210877241812,26.219342312345415,26.62425188548862,24.17460667471606,34.42125661549029,34.657094468051625,42.4859372171136,28.106016208459994,63.975066367780926,13.53429306458653,41.044609734894955,24.90042398060961,28.60772360292288,30.10518768074541,50.075601131924316,24.14291133258909,33.299246280909514,49.89848763411901,54.461828018929175,44.162111318820266,26.08102879032269,52.022870805296485,30.0830255049547,32.94087498207641,44.858926129174975,29.276243369377536,33.519949525119465,14.899353685663414
5,12.617667428189465,10.981848608417923,8.723387829898426,8.14690787456681,6.33525651962755,7.961222030305935,11.173290507625293,22.976146668299553,20.34566492476061,23.069313400663848,20.71720264622345,17.231280596495058,18.974203325897737,23.596872562033802,18.574757585559468,18.1672365246161,20.52758462100377,17.555697236733426,19.733534781541618,16.666401658074218,17.4573970331403,22.100257246449836,20.905671402603044,17.958213842622605,15.985134397114074,23.672675071715567,22.29539906755435,17.070919552225654,22.590590116534763,19.566664583497783,22.500534671640324,15.479269070375341,17.70994932102918,24.065703216017805,25.08618372534542,23.966475108314533,17.195701109799817,23.26414441138183,19.8046005724212,20.306992178313426,22.647148714003958,19.94927598472651,13.788991443667166,15.864214104122851,26.386448572297155,17.69993352568798,17.58759787782472,18.479072389155228,20.755862700195383,23.527790829513673,24.880978672441344,26.318921728863348,23.72744266393346,24.70597626243724,20.74359741113351,16.67854059713686,24.19825541650506,24.933101628383554,22.9771523851633,17.343127416800897,24.608400785194938,17.20798492170941,25.191509022051665,33.83424579532544,34.268107327662456,32.03838822465962,36.88482660957209,33.85554400525082,29.04399443767188,32.20682044146582,32.165478697311556,35.561438377115735,21.206067182544494,21.820867065385087,20.320125956670672,27.123474485499795,28.7533744759916,43.211041050527044,33.474801863647365,53.22459421662408,8.168728477737615,43.32773409276072,27.102049916064104,37.95686281296154,22.115923696998713,39.77788652281582,18.625182506166652,27.06217169993029,38.15928120728972,43.31274670151989,37.95562404266795,23.299393537785182,53.86606993449005,24.5732479793919,27.430368359732796,32.02079563408697,15.962716088916263,26.240737230101878,13.311079703744134
6,14.962071529441257,13.195753478958684,10.15803182206523,8.99257613144104,7.745465813694421,10.16392990141392,13.942720872650819,27.897788392404486,25.06963936377755,28.925652612754075,24.712295244599485,22.008997450273206,23.142673876365127,28.436450789582803,23.278477580132197,21.92026791711533,24.374852024527282,21.42111915400872,24.55845501392115,20.674919107590455,19.8936929062057,27.83562935770652,24.698400021890624,22.284659721258816,19.59869256802626,29.0585172312058,26.47359844404672,21.012813791790954,26.690996509337342,24.189233180017233,28.038521813255574,19.310367131585775,22.039795728498618,28.646166872139062,30.765695644137818,28.850968109714266,21.366849204040165,27.818747245882253,24.891162115329998,24.264843279899452,26.788903504617537,23.41236319545567,16.846325510768203,20.339556697936246,31.859292154852184,21.012097207905622,20.53283247978932,22.48867877490816,24.792584572384712,27.241486858308914,30.817646855308006,29.462626667523466,28.987429340594673,30.161352919485577,24.95221572740621,20.833489230443124,28.52486326227179,30.20777852117576,28.43309641260016,21.761829364225886,30.787799138261803,21.123164541199717,29.361776240088897,38.948686230635374,40.56397240344542,37.4038115402995,42.57514319832841,41.62775883961724,34.156567191239304,37.97814608171891,38.9442936603453,41.39534786507775,25.794781590929073,26.288901773238763,23.577812015242547,34.55995492538196,36.3908023338387,47.88865946612315,42.895611719392974,53.66736286857119,10.18953888677486,53.17500056548161,37.10370021908386,50.62031411915555,21.405026968621126,41.892340628756614,23.357051364752532,31.937006016943606,35.37393195527606,40.93644801958415,43.050388591825936,30.6675505375946,65.6620379649274,31.018320273464376,33.62797487757129,34.13853919270242,16.261496341459342,29.009253513770705,18.88823293052845
7,11.285971185081417,10.99325144361421,6.770922053032719,5.712703509662687,5.173246871686282,7.112031965313163,10.755490184979317,22.89631095081332,20.92883407278949,22.84311369157581,19.364356674364664,16.868369566447484,18.349076500020725,23.998089812306052,18.289712762156686,17.86065970525659,18.92353280235972,17.13227384305126,20.705880923093964,16.354709040973464,15.956516973976225,22.32453130432264,20.34506772112502,17.08264087859093,15.436932256448934,23.08775542434383,21.601582833899517,16.274911281487846,22.172333248623957,19.486549797073256,21.951028980775746,14.970776613643697,17.146151392052296,23.72385005652765,24.900553076578166,23.34335181002178,16.20605899784059,22.39612445999983,19.11980592068839,20.150663506556754,21.001725171963763,18.584834375337323,13.790526603158755,15.81853972113058,25.53469818356726,16.480875152747956,16.56882544988717,17.529684586641082,18.629547662541977,21.825921346424508,24.64904267834431,25.238552082141325,23.245881968246863,23.68546216790906,20.06666953949012,15.576885211102642,23.66405140659481,24.055144431031565,22.271158149201522,16.885825040453334,24.811035068245413,16.689711191328563,23.752906885078975,32.18445064898583,31.96116354919326,30.976997066768202,35.123182192401956,32.89227176753788,27.67912085466989,31.341744946475515,31.42318224367373,32.366057627995275,19.911673011223268,21.3776366640468,19.238661692398672,27.676483710642174,25.56628560319777,29.78758637781786,32.08799225944463,35.16161274955216,9.952178176173154,38.98023098093645,30.98872654647117,32.36883792677872,15.9077147058582,31.4178774699213,19.547204180946462,24.332544043671284,19.277654464669943,26.444154354715028,33.33780247383433,25.08535686224824,50.07238765160361,26.46837881162393,26.411407805193626,25.790847561619533,14.09900127072592,23.24487438483244,15.75446514466421
8,8.838894008095043,9.50210143707863,4.941289671250347,3.789065401912703,3.4643906597926257,5.639001486997009,8.709387239751013,19.28971635883636,17.37735118094513,18.411761078064696,16.24329044570981,13.980008146778808,14.36384779901527,19.801964154579345,15.591961715563766,14.150385107688784,15.857576452606558,13.330033758337569,16.443430407405916,13.773747165474575,13.04027141209897,18.627941321908814,16.592474511804603,14.597745097217402,12.974043455528651,19.084549385840162,18.465239949491348,13.335044383616506,19.21393966057076,16.0295863293515,17.863138716746935,12.623274972400532,14.006035302108357,18.630853015559836,20.33920337066978,19.047903497241165,13.183305405285655,18.15515737298423,15.029868580407214,17.226057688144778,17.699170153318526,15.305832330267304,11.051408140442524,13.273127268339495,21.00452309732255,13.068423740526432,13.334052195032884,14.983422199367165,15.573759878803134,18.252183655969915,20.252218415698813,21.295274543718055,20.01997116579036,20.116543314148025,16.278588635919043,12.183779859501614,19.85281822335072,19.73939733235533,19.25576289009758,14.014774596974544,21.241288241453365,13.811731091092863,19.4206275486715,27.030577029224144,27.265014839748396,25.791705394631407,29.28540796272924,27.885150775119186,23.06305696987012,26.522606439724377,26.219496005747903,28.170530786031932,16.635102864493298,17.645735073609575,15.659625916947565,22.748244104508583,15.681733044651246,16.160747438408386,22.90103311867622,25.29834453341234,10.53855556252917,26.049314016676153,24.53259041303711,15.523600681659872,12.343551739525559,22.9937819665662,17.094810591203263,19.658100404947287,10.575026872926397,18.02641595738498,23.919282337733165,20.1469855120519,37.931012501687164,21.983427129093677,21.313328823938683,21.44332775414545,14.445794983370796,19.48089296799179,13.4403981528737
9,9.92463756762327,12.381461550175674,6.509402743645237,3.802818955005926,3.8343992271078475,6.175154723686679,9.977043653587012,20.94531506524562,18.84809479039849,19.608202675584863,17.84045773891638,14.967037681558343,15.536076360244554,21.32886941276321,17.09130308010274,15.771333029373864,17.76443967352191,15.112303250905558,17.723628535446874,14.314427938857929,15.22510717310341,20.0521041002909,18.577156898840375,15.404005451872369,14.13195546337264,21.399077866745433,19.116930241589294,14.843012774523094,20.014310949703955,16.873262712626783,18.69456847686258,13.77049435824141,15.278578906076216,20.94644847871102,22.02792669851665,21.401435056591026,14.32363657646456,19.879561535610975,17.472219358546692,18.698197443318527,19.374475418705003,16.918236200134995,12.16385396776815,14.66575855983288,22.653268006742454,14.78524467726956,15.013747523260708,15.963964606822795,17.586390625358472,20.360646606051922,22.189210517326284,23.122333766497967,22.24979190717399,22.154608488174304,17.87537993255913,14.007343506750106,21.83027853944678,21.590116767186466,21.25516212637138,15.076103516251603,22.489244385274947,15.614041678117708,20.860677113958744,30.147440653631172,29.33048938456825,27.42885887808289,30.62756243506456,30.479088520772525,25.854536308113214,29.80341789454687,27.981720567323404,31.883805958188077,17.809718756213186,19.9971530879754,17.660452272287312,25.32274365667221,14.193585327502337,13.290580389064726,20.931090010668186,24.1026645834979,13.23266107357806,22.39401674599155,24.435777868645108,12.49697165160418,14.663895101105688,22.374775500118833,19.36132681915697,20.212780020387115,9.957002636979464,17.047301488857787,23.625254763547243,20.95113338554545,32.79258995046977,22.949946213639468,21.10136975670981,23.269876355270576,18.81876157284139,20.385623993013578,15.57056843909498
10,10.496775836527936,12.79202494810701,8.844480638409868,3.6628772531892784,2.750812324984967,5.362618869863982,10.64125673476064,20.627283999138783,17.728357845446084,18.69607359137832,16.402643403794052,14.202853686601534,14.123914181750253,19.830856348366975,15.967263763228587,14.644686859452898,16.4808722364581,14.10667178942892,15.973901552925085,13.380011192048958,13.670403923225242,17.554009331668702,17.44234009927166,13.79825079667184,13.337876373016693,18.98967885548787,18.347959967135814,13.475347513607012,18.745846541961733,15.91802745146903,17.19032792861777,13.338539985257317,14.338509775299496,19.470755721584684,20.302462437801587,20.610942790080742,13.467684977283156,19.52172954757155,16.701812013482733,16.827938027591056,17.709055977815687,16.529020099250268,11.12201616958724,13.163263110872288,21.398781684191047,13.573729518192764,14.098154903346005,15.119255038104,16.966892159208616,18.918473976213832,21.136336480108117,21.93878608357097,19.91761005308557,21.411781216786522,16.646965843927433,13.166064206103792,20.699385487898898,20.692865162205592,19.263518697023994,13.967189291118478,21.401728976355045,13.86488715649691,20.103459861001802,29.22086891943993,27.700959345842865,26.25832923694095,29.862495172818164,29.68890922956053,24.36105434320558,27.827944924297114,28.034115601888896,28.723814247108876,17.066503869210663,18.640778753689855,15.781935145113092,23.903533318739456,12.783363165009336,11.887703582855965,17.61781759104856,20.6454597927459,12.35382697831296,16.974239612422537,19.96998695749258,10.616772424289817,14.482702963670015,18.889842532531844,16.903627776876466,17.501354528708085,10.47386394872319,15.927062951393236,20.92835652614299,18.082063169313976,21.87857961161629,20.061916417084266,18.17252714225972,22.93684143484766,19.539932133665864,20.09961656867899,15.299260355091302
11,13.875556309701826,14.581786730417779,14.763994146882219,5.299625326454949,2.6817812221637713,5.212881420166713,11.72251980582996,20.39221760416786,17.471092853895154,18.846230251084396,16.65486723860551,14.229056448120142,14.539081260175939,19.95468082079308,15.771885303020518,14.84081211999211,17.017517084900902,14.580625492383156,16.372617105660318,13.916957008649225,13.942255710123654,18.241343661411424,17.588432563075973,14.886173439594339,14.081204028912863,18.96990134734638,18.754324656827002,14.37938927017691,18.978373465591694,15.622993405447247,18.27374800635639,13.399730103206501,14.794377936179428,21.067605643636675,22.386408701353908,20.710927975011494,14.206639843926656,19.535899799430283,17.11792755562824,17.49000010465331,18.71356866992139,16.77475606713086,11.23799150218708,14.290780986023128,22.105577108653247,14.563549227594,14.880868845099846,15.935577061397751,18.736979636362975,19.68311717082677,20.90820883276405,22.61843971669767,20.231148314272538,21.961340399273066,17.292121466331313,13.992542884795888,21.472558303413198,20.73031620142893,19.946658914859512,14.62452058733041,21.774716800699046,15.229035474002202,20.586126556152816,30.360174669851887,30.00578650570044,26.824329522145447,32.24639964281607,32.006848639071876,25.30809687448068,28.15078841795031,28.975031329777718,31.598676992982114,18.546102505713502,18.160143194947462,15.875143960241303,24.866977138113217,13.986083159591947,13.322927734706832,16.22019765519969,19.538797034829145,11.806205915951194,16.438485567097025,17.506023374658948,11.82215662763395,14.289680754653954,17.61024793512373,15.268845906061522,16.29050762225377,12.512447135676707,16.3038026833651,19.942788262780287,16.95035949943165,18.35452028691455,18.902067937641366,17.90773501209642,24.22846435243932,21.220033594667335,21.97783039502487,16.000727791977017
12,20.242910382435824,13.491939257081219,20.897238121088442,7.676595493384168,3.040997411333654,4.518368819227108,13.579035664344499,21.607106479749003,18.13026630213507,19.35047493017485,17.12679240705788,15.519175905258159,15.89481601303861,21.21987228031663,16.696107134775666,15.15320603078003,17.33646330078134,14.781551027530917,16.735686013334664,14.197975200277142,14.032307755343238,19.503698739655015,18.284375300010666,15.607188679381927,14.603762295976637,20.113864592978185,20.1992327543023,14.216216567022196,19.837734517257175,15.98861364990383,18.49245360987279,13.691301886744117,15.792664541889994,22.076133529045155,23.319616149081288,22.78178334147969,15.679161509644317,21.26467500982534,18.23151342867561,18.639015969562323,21.272153697875805,17.843947070051694,11.97105348583491,15.334071739701244,25.313680661521396,15.28021331164257,15.092809690879022,16.507865887314487,19.32254966975368,21.044710973456585,23.048961905914727,23.623749430657412,22.070757310157816,24.00680171894955,18.95375021233273,15.466078124329528,23.27295277094171,23.71059184187215,22.109750250072906,16.42911404360887,23.61665695743797,15.901441366069033,23.271617791974414,31.902510120029525,31.457404767226585,29.025982484428535,34.06694938862722,34.08184872349877,27.056512526590076,29.284569411163986,30.51553350476492,32.5309797554649,20.00620484724912,20.235837169020854,18.289157274725493,27.295459937162924,15.45588046012774,15.16475767040793,16.571395037513827,19.26662785581994,12.357673732317608,16.70948525491912,16.488981887070373,13.718594865726297,14.61481674954209,17.141260120897268,15.641095403831557,15.877455744639864,15.025472133036168,15.9923087698077,19.15468259282308,16.26947618589368,17.364599891392807,19.076507501731538,17.009967300993253,26.067344956574658,24.226744447360286,23.5523812785283,18.181623262165164
13,23.370043121047882,10.021311079765555,21.05803863833918,8.44929688781866,2.5960178916576715,3.986794295783417,12.82910499803201,17.693744400731212,15.881533765497288,16.355096389363272,14.534127413906551,12.869720227764677,13.640880787421679,17.360805276614197,14.28735309444707,12.971494002819577,14.046823909844672,12.569205802407655,14.012070157825674,12.318144108710865,11.659851774625459,16.284820348629307,17.041038204602657,12.993905636131036,11.595594532362664,17.067250015102815,17.09581245130968,12.53679769928846,16.985656668820216,13.799246070665612,15.71166681410864,11.193432974054314,15.16381408117423,21.68040523986564,20.665223737049512,19.54996234991372,14.173426277561301,18.7766690978532,16.245363175487114,16.91986703066644,18.745249990072463,16.729783808260486,9.828330393958762,13.617524493642948,22.357320708430525,12.371902539288696,12.523066056671482,14.036774676865612,18.29474226223141,19.465967628562588,20.922290375756575,23.108151732980307,20.14921611381735,21.782213899301386,16.891523135514813,13.298974218164583,20.630218098081176,20.630501783833285,19.60155813500744,14.681361380199013,21.659841058167178,14.594687677280048,21.57788083946821,29.01995507546181,27.928095744548283,26.831832596315593,30.86679585729532,29.604753772530824,24.298205953646978,27.666892815970687,26.89744013449859,29.412392757904765,17.88868956814374,18.088464176000464,15.83825076472461,25.309287293024752,13.414763482850972,13.265107720713159,12.405540485155397,15.218242055879376,9.67539971814764,14.170858088159516,12.264506811213304,12.372160243906144,11.992518884769542,14.272790724309514,13.038969212675118,13.113561313643777,13.482286444589388,13.058340134818426,15.236313594095535,13.189217305419861,15.577516664292254,15.674362439417514,14.181300981811626,23.934845589996662,21.92639215930167,21.183862420835233,15.751086688551016
14,28.152445688700432,11.303554974593927,23.344404674769706,11.246564839693834,3.41212069717235,5.485124124009671,15.258880930682036,18.262070063540047,18.462140491027345,16.961077386713853,14.568299281478476,12.85699345545509,13.388019520512799,17.44962867190946,14.878206734888856,12.272435353361734,13.988440962566541,12.596563031819525,14.253609152731585,11.778576089177031,11.42925348019362,16.617501036013465,18.903586963094792,12.686420638398115,11.431786388553224,16.79185804525801,16.689681697412286,12.587064194856387,16.310535805730726,13.99751821231665,16.51366242382117,10.577165856972718,17.362217364650046,21.947678267206083,22.539698285344578,22.09807531509955,14.814280516441892,19.661809470022718,15.832812530769004,17.294390505168604,19.423118172547483,17.736907633832775,9.618492063937545,14.566319209103956,24.096743119213325,10.495690637968568,12.227358966067193,13.67018263199098,20.29250442616997,20.77785073535165,21.900585498443558,25.74558662256034,22.68837551771292,24.36023042655096,18.244089095966327,14.216572768228696,22.653183483450245,22.389524688286475,21.359016271834534,16.0232526428227,22.523016240503527,15.575823324566478,22.98646231430486,30.764882369855567,30.069534275852153,28.750710305594545,33.03259777845574,31.830644584228622,25.1733741788998,30.651303640165565,29.315105082860867,32.068186509427576,19.257929099360627,19.636730875509695,17.355133954871974,27.17209013942359,14.412863691013614,13.14266197116592,12.202993468050371,15.100426983884699,9.798505797976633,14.544425799244237,11.778757221000989,12.491968634948964,11.448166624111066,14.669601541528968,12.632014516313648,13.064637378530627,13.802213001219261,13.000330684870287,15.053826147013886,13.743033532340046,15.054465945524903,15.598252569088181,14.473411700178238,24.819643453709865,22.175612817275752,22.860929403988653,17.120699164149016
